p0,p10,mean_r,var_r,tortuosity,resistance
0.7339312409473471,0.2660687590526529,2.6606875905265293,19.527617450883426,1.11,0
0.2678532100776387,0.7321467899223613,7.321467899223613,19.610786792874304,1.61,260
0.27926819488373544,0.7207318051162646,7.207318051162646,20.12774702101154,1.48,250
0.6569517086666485,0.34304829133335146,3.4304829133335146,22.536616114661946,1.18,0
0.47189779543788746,0.5281022045621125,5.281022045621126,24.92102660987492,1.73,0
0.5289931007521705,0.47100689924782946,4.710068992478295,24.91594001087745,1.51,0
0.794203483030758,0.20579651696924195,2.0579651696924195,16.344431057257044,1.09,0
0.4527575000703468,0.5472424999296532,5.472424999296532,24.776814620039673,1.89,20
0.18650131978503331,0.8134986802149666,8.134986802149665,15.171857750347403,1.31,420
0.9015302823344074,0.09846971766559265,0.9846971766559265,8.877343236845114,1.02,0
0.8278524035388324,0.17214759646116762,1.7214759646116762,14.25128014938106,1.06,0
0.655956321171356,0.34404367882864395,3.4404367882864397,22.567762588669684,1.19,0
0.7815527892295021,0.2184472107704979,2.1844721077049787,17.072802687708755,1.1,0
0.18350472073463026,0.8164952792653697,8.164952792653697,14.983073820273562,1.33,450
0.2376513470072165,0.7623486529927835,7.623486529927836,18.117318427287206,1.4,320
0.3878194450075765,0.6121805549924235,6.121805549924235,23.741552308159186,1.69,110
0.5768954955689255,0.4231045044310745,4.231045044310745,24.408708276120933,1.32,0
0.3994228256637485,0.6005771743362516,6.005771743362516,23.98842320025353,2.04,80
0.5557375439461678,0.4442624560538322,4.442624560538322,24.6893326194849,1.42,0
0.20055112300767522,0.7994488769923248,7.994488769923248,16.033037006803553,1.62,380
0.6115056999898952,0.38849430001010476,3.884943000101048,23.756647886976346,1.25,0
0.6911761410288668,0.3088238589711332,3.088238589711332,21.34516831013108,1.18,0
0.23389986783700337,0.7661001321629967,7.661001321629967,17.91907196628357,1.32,340
0.8663975687521851,0.1336024312478149,1.336024312478149,11.575282161248783,1.05,0
0.08530129462007603,0.9146987053799239,9.14698705379924,7.802498375621502,1.17,700
0.3534499191026188,0.6465500808973812,6.465500808973812,22.852307378897102,1.84,150
0.45781458768363437,0.5421854123163656,5.421854123163657,24.822039098769825,1.98,20
0.3349113270250449,0.6650886729749551,6.650886729749551,22.274573005536833,1.6,160
0.3301157506633728,0.6698842493366273,6.698842493366273,22.113934182733068,1.7,140
0.12517055114990702,0.874829448850093,8.74829448850093,10.950288427473554,1.39,560
0.34334889721286793,0.656651102787132,6.56651102787132,22.546043199557538,1.66,160
0.31326892694503883,0.6867310730549612,6.867310730549612,21.513150635574277,1.69,180
0.646650925125423,0.353349074874577,3.53349074874577,22.849350615985756,1.23,0
0.5080721431752765,0.4919278568247235,4.919278568247235,24.993484050455784,1.55,0
0.6600826724457782,0.33991732755422177,3.3991732755422177,22.437353798261768,1.23,0
